,full_address,latitude,longitude
6136,827 JURONG WEST ST 81 Singapore,1.345602,103.6930362
6137,974 JURONG WEST ST 93 Singapore,1.3397216,103.6932397
6138,726 JURONG WEST AVE 5 Singapore,1.345945,103.6971079
6139,331 TAH CHING RD Singapore,1.3380842,103.7235091
6140,656B JURONG WEST ST 61 Singapore,1.3359692,103.69937
6141,151 YUNG HO RD Singapore,1.3268351,103.7216312
6142,32 JLN BAHAGIA Singapore,1.3262064,103.8580845
6143,67 KALLANG BAHRU Singapore,1.3217528,103.8691372
6144,123 MCNAIR RD Singapore,1.3184036,103.8565671
6145,49 JLN BAHAGIA Singapore,1.3278126,103.8564604
6146,19 ST. GEORGE'S RD Singapore,1.3244599,103.8626161
6147,113 LOR 3 GEYLANG Singapore,1.3118815,103.8739642
6148,110 WHAMPOA RD Singapore,1.3268585,103.8560235
6149,69 MOULMEIN RD Singapore,1.31895,103.8505429
6150,109 MCNAIR RD Singapore,1.3217182,103.8591489
6151,2D UPP BOON KENG RD Singapore,1.3132838,103.8724441
6152,60 GEYLANG BAHRU Singapore,1.3227924,103.8692712
6153,105 TOWNER RD Singapore,1.3205548,103.8610741
6154,5 MARINE TER Singapore,1.3045825,103.9173445
6155,74 MARINE DR Singapore,1.3036338,103.9072622
6156,14 MARINE TER Singapore,1.3035332,103.915396
6157,142 PASIR RIS ST 11 Singapore,1.3635388,103.9587693
6158,478 PASIR RIS DR 4 Singapore,1.3747301,103.9587576
6159,452 PASIR RIS DR 6 Singapore,1.3715107,103.9572961
6160,774 PASIR RIS ST 71 Singapore,1.3742333,103.936673
6161,144 PASIR RIS ST 11 Singapore,1.3623566,103.9605825
6162,184 PASIR RIS ST 11 Singapore,1.3651958,103.9602425
6163,197 PASIR RIS ST 12 Singapore,1.3663825,103.9607638
6164,636 PASIR RIS DR 1 Singapore,1.3769177,103.9409787
6165,741 PASIR RIS ST 71 Singapore,1.3777502,103.9364917
6166,461 PASIR RIS DR 4 Singapore,1.3711546,103.9586786
6167,482 PASIR RIS DR 4 Singapore,1.3737851,103.9596759
6168,737 PASIR RIS DR 10 Singapore,1.3796521,103.936945
6169,743 PASIR RIS ST 71 Singapore,1.3776642,103.9355626
6170,236 PASIR RIS ST 21 Singapore,1.3745002,103.962577
6171,154 PASIR RIS ST 13 Singapore,1.3633476,103.9632343
6172,540 PASIR RIS ST 51 Singapore,1.3694261,103.9507236
6173,455 PASIR RIS DR 6 Singapore,1.3718215,103.9583982
6174,509 PASIR RIS ST 52 Singapore,1.3759477,103.9439701
6175,168B PUNGGOL EAST Singapore,1.3946643,103.9139151
6176,174B EDGEDALE PLAINS Singapore,1.396587,103.9109
6177,106C PUNGGOL FIELD Singapore,1.397392,103.9075484
6178,602A PUNGGOL CTRL Singapore,1.4033496,103.906988
6179,306B PUNGGOL PL Singapore,1.405775,103.905935
6180,196A PUNGGOL FIELD Singapore,1.3993594,103.9067857
6181,101B PUNGGOL FIELD Singapore,1.3977293,103.9064437
6182,110D PUNGGOL FIELD Singapore,1.395298,103.910458
6183,163A PUNGGOL CTRL Singapore,1.395776,103.9146833
6184,197B PUNGGOL FIELD Singapore,1.400066,103.906531
6185,166B PUNGGOL CTRL Singapore,1.3947495,103.9151802
6186,40 HOLLAND DR Singapore,1.3071989,103.7934398
6187,18A HOLLAND DR Singapore,1.3111053,103.7916515
6188,23 GHIM MOH LINK Singapore,1.3088305,103.786264
6189,81 STRATHMORE AVE Singapore,1.2944616,103.8093053
6190,478 SEMBAWANG DR Singapore,1.4525509,103.8163053
6191,507A WELLINGTON CIRCLE Singapore,1.4526688,103.8238903
6192,357B ADMIRALTY DR Singapore,1.4504713,103.8173605
6193,503C CANBERRA LINK Singapore,1.4505841,103.8226676
6194,415 SEMBAWANG DR Singapore,1.4516379,103.8185015
6195,195 RIVERVALE DR Singapore,1.392794,103.902423
6196,298C COMPASSVALE ST Singapore,1.3960409,103.9013037
6197,323A SENGKANG EAST WAY Singapore,1.3934206,103.8921966
6198,269D COMPASSVALE LINK Singapore,1.3834696,103.8967576
6199,224A COMPASSVALE WALK Singapore,1.3878494,103.8981235
6200,319A ANCHORVALE DR Singapore,1.3907383,103.8899481
6201,120C RIVERVALE DR Singapore,1.385129,103.904015
6202,235 COMPASSVALE WALK Singapore,1.3909,103.899558
6203,269C COMPASSVALE LINK Singapore,1.383502,103.896391
6204,277A COMPASSVALE LINK Singapore,1.381886,103.894502
6205,187B RIVERVALE DR Singapore,1.39435,103.905997
6206,301A ANCHORVALE DR Singapore,1.3896032,103.8916076
6207,186B RIVERVALE DR Singapore,1.3925806,103.905324
6208,229 COMPASSVALE WALK Singapore,1.388552,103.900785
6209,260C SENGKANG EAST WAY Singapore,1.394168,103.895473
6210,313D ANCHORVALE RD Singapore,1.392022,103.887708
6211,104 SERANGOON NTH AVE 1 Singapore,1.3705753,103.8710398
6212,253 SERANGOON CTRL DR Singapore,1.3539873,103.8708133
6213,297 TAMPINES ST 22 Singapore,1.3511903,103.9547804
6214,238 TAMPINES ST 21 Singapore,1.3557585,103.9465989
6215,205 TAMPINES ST 21 Singapore,1.3517191,103.9519701
6216,833 TAMPINES ST 83 Singapore,1.3506529,103.9340217
6217,485B TAMPINES AVE 9 Singapore,1.3598188,103.9564122
6218,714 TAMPINES ST 71 Singapore,1.3600784,103.9371942
6219,256 TAMPINES ST 21 Singapore,1.3533407,103.9500663
6220,703 TAMPINES ST 71 Singapore,1.3568538,103.9377381
6221,362 TAMPINES ST 34 Singapore,1.3562754,103.9613984
6222,301 TAMPINES ST 32 Singapore,1.353382,103.9555056
6223,101 TAMPINES ST 11 Singapore,1.3474398,103.9452618
6224,733 TAMPINES ST 71 Singapore,1.3578274,103.9340217
6225,908 TAMPINES AVE 4 Singapore,1.3504608,103.9387125
6226,935 TAMPINES ST 91 Singapore,1.3456164,103.941024
6227,108 SIMEI ST 1 Singapore,1.3429963,103.9510862
6228,224 SIMEI ST 4 Singapore,1.3431973,103.9574094
6229,162 SIMEI RD Singapore,1.3457439,103.9599479
6230,122 SIMEI ST 1 Singapore,1.3454815,103.9523744
6231,456 TAMPINES ST 42 Singapore,1.3576337,103.9545084
6232,497D TAMPINES ST 45 Singapore,1.358851,103.9591319
6233,356 TAMPINES ST 33 Singapore,1.3544454,103.9613984
6234,497G TAMPINES ST 45 Singapore,1.360312,103.9596759
6235,701 TAMPINES ST 71 Singapore,1.3561825,103.9367183
6236,124 TAMPINES ST 11 Singapore,1.34597,103.949568
6237,111 SIMEI ST 1 Singapore,1.3423466,103.9495451
6238,937 TAMPINES AVE 5 Singapore,1.3472408,103.9417265
6239,245 TAMPINES ST 21 Singapore,1.3534341,103.9466216
6240,56 LOR 4 TOA PAYOH Singapore,1.3370648,103.8503617
6241,2 UPP ALJUNIED LANE Singapore,1.333991,103.8789222
6242,231 LOR 8 TOA PAYOH Singapore,1.3373969,103.8594434
6243,57 LOR 5 TOA PAYOH Singapore,1.3370778,103.8512903
6244,109 LOR 1 TOA PAYOH Singapore,1.3412788,103.8463986
6245,103 POTONG PASIR AVE 1 Singapore,1.3341184,103.8694996
6246,171 LOR 1 TOA PAYOH Singapore,1.3307589,103.8426847
6247,60 LOR 4 TOA PAYOH Singapore,1.3363858,103.8507014
6248,236 LOR 1 TOA PAYOH Singapore,1.3405133,103.8521961
6249,128 POTONG PASIR AVE 1 Singapore,1.3347801,103.8658077
6250,25 MARSILING DR Singapore,1.441967,103.772454
6251,324 WOODLANDS ST 32 Singapore,1.431251,103.7796709
6252,765 WOODLANDS CIRCLE Singapore,1.4459555,103.7966544
6253,526 WOODLANDS DR 14 Singapore,1.4330054,103.7927834
6254,660 WOODLANDS RING RD Singapore,1.4354966,103.7994388
6255,314 WOODLANDS ST 31 Singapore,1.4311265,103.776033
6256,894C WOODLANDS DR 50 Singapore,1.4356442,103.7903612
6257,871 WOODLANDS ST 81 Singapore,1.4438727,103.7891841
6258,158 WOODLANDS ST 13 Singapore,1.4340701,103.7747655
6259,740 WOODLANDS CIRCLE Singapore,1.444655,103.7962242
6260,512 WOODLANDS DR 14 Singapore,1.4342776,103.7887993
6261,587 WOODLANDS DR 16 Singapore,1.4286225,103.7954546
6262,615 WOODLANDS AVE 4 Singapore,1.4340813,103.7968581
6263,750 WOODLANDS AVE 4 Singapore,1.444302,103.7939605
6264,769 WOODLANDS DR 60 Singapore,1.4469886,103.7987597
6265,724 WOODLANDS AVE 6 Singapore,1.4444802,103.7986441
6266,688B WOODLANDS DR 75 Singapore,1.443341,103.8069096
6267,790 WOODLANDS AVE 6 Singapore,1.4429263,103.8027441
6268,683C WOODLANDS DR 62 Singapore,1.4412347,103.8032874
6269,410 WOODLANDS ST 41 Singapore,1.4288663,103.7735885
6270,687C WOODLANDS DR 75 Singapore,1.4417289,103.8064569
6271,352 WOODLANDS AVE 1 Singapore,1.4317355,103.7844532
6272,516 WOODLANDS DR 14 Singapore,1.4347046,103.7909724
6273,865 WOODLANDS ST 83 Singapore,1.4411533,103.7926928
6274,798 WOODLANDS DR 72 Singapore,1.4437287,103.8035591
6275,797 WOODLANDS DR 72 Singapore,1.4436587,103.8030157
6276,803 WOODLANDS ST 81 Singapore,1.4404268,103.7869997
6277,326 WOODLANDS ST 32 Singapore,1.4303892,103.7795866
6278,172 YISHUN AVE 7 Singapore,1.4368965,103.8317924
6279,237 YISHUN RING RD Singapore,1.4333825,103.8388803
6280,796A YISHUN RING RD Singapore,1.419382,103.833009
6281,118 YISHUN RING RD Singapore,1.436015,103.8284641
6282,811 YISHUN RING RD Singapore,1.416445,103.832054
6283,151 YISHUN ST 11 Singapore,1.4308782,103.8341906
6284,280 YISHUN ST 22 Singapore,1.4385808,103.8368828
6285,238 YISHUN RING RD Singapore,1.4332785,103.8392453
6286,631 YISHUN ST 61 Singapore,1.418471,103.8383431
6287,128 ANG MO KIO AVE 3 Singapore,1.3708105,103.8435905
6288,322 ANG MO KIO AVE 3 Singapore,1.3683501,103.8477347
6289,413 ANG MO KIO AVE 10 Singapore,1.3635721,103.8536456
6290,470 ANG MO KIO AVE 10 Singapore,1.3641427,103.8562727
6291,563 ANG MO KIO AVE 3 Singapore,1.3698464,103.8579939
6292,638 ANG MO KIO AVE 6 Singapore,1.3804827,103.8435905
6293,101 BEDOK NTH AVE 4 Singapore,1.3344559,103.9379194
6294,24 NEW UPP CHANGI RD Singapore,1.3238739,103.9332966
6295,547 BEDOK NTH ST 3 Singapore,1.3303589,103.925139
6296,422 BEDOK NTH RD Singapore,1.3287637,103.9289911
6297,130 BEDOK NTH ST 2 Singapore,1.3271456,103.9368316
6298,220B BEDOK CTRL Singapore,1.3256922,103.9344209
6299,668 JLN DAMAI Singapore,1.333454,103.9086442
6300,413 BEDOK NTH AVE 2 Singapore,1.3303619,103.9309852
6301,114 LENGKONG TIGA Singapore,1.3231895,103.9122693
6302,664 JLN DAMAI Singapore,1.3342575,103.9089161
6303,156 BISHAN ST 13 Singapore,1.3453929,103.856635
6304,246 BISHAN ST 22 Singapore,1.3607032,103.8432282
6305,209 BISHAN ST 23 Singapore,1.3554531,103.8486406
6306,443 SIN MING AVE Singapore,1.3587003,103.8327266
6307,453 SIN MING AVE Singapore,1.3591695,103.8299133
6308,288 BISHAN ST 24 Singapore,1.3569571,103.8450399
6309,190 BISHAN ST 13 Singapore,1.3505452,103.852015
6310,101 BISHAN ST 12 Singapore,1.3449091,103.8485047
6311,126 BT BATOK CTRL Singapore,1.3519056,103.7467248
6312,308 BT BATOK ST 31 Singapore,1.3585281,103.7481278
6313,505 BT BATOK ST 52 Singapore,1.3519204,103.7536722
6314,509 BT BATOK ST 52 Singapore,1.3525587,103.7541474
6315,101 BT BATOK WEST AVE 6 Singapore,1.3466119,103.7468832
6316,351 BT BATOK ST 34 Singapore,1.3618364,103.7494177
6317,18 TAMAN HO SWEE Singapore,1.2880992,103.8311813
6318,30 JLN KLINIK Singapore,1.287684,103.8282883
6319,104 HENDERSON CRES Singapore,1.2894146,103.8214223
6320,103A DEPOT RD Singapore,1.2806389,103.8133844
6321,120 BT MERAH VIEW Singapore,1.282809,103.8225771
6322,103B DEPOT RD Singapore,1.2808141,103.8130677
6323,14 JLN BT MERAH Singapore,1.2879364,103.8077247
6324,55 HAVELOCK RD Singapore,1.2901025,103.8292566
6325,74 TELOK BLANGAH HTS Singapore,1.2755633,103.8087945
6326,27B JLN MEMBINA Singapore,1.2822142,103.8245988
6327,524 JELAPANG RD Singapore,1.3861482,103.7658027
6328,172 GANGSA RD Singapore,1.3794532,103.7667306
6329,168 PETIR RD Singapore,1.3777257,103.7644447
6330,439 FAJAR RD Singapore,1.3830599,103.7704424
6331,525 JELAPANG RD Singapore,1.3867016,103.7652142
6332,475 SEGAR RD Singapore,1.3889679,103.7725021
6333,233 PENDING RD Singapore,1.376583,103.7717778
6334,155 GANGSA RD Singapore,1.3752298,103.7650784
6335,4 TOH YI DR Singapore,1.3384688,103.7747655
6336,536 UPP CROSS ST Singapore,1.284947,103.8456099
6337,662 BUFFALO RD Singapore,1.306123,103.8501014
6338,535 CHOA CHU KANG ST 51 Singapore,1.3914139,103.7436906
6339,105 TECK WHYE LANE Singapore,1.3776457,103.753129
6340,122 TECK WHYE LANE Singapore,1.3786508,103.7494902
6341,463 CHOA CHU KANG AVE 4 Singapore,1.3772363,103.7354785
6342,542 CHOA CHU KANG ST 52 Singapore,1.3934599,103.7446203
6343,442 CHOA CHU KANG AVE 4 Singapore,1.380963,103.7375602
6344,352 CHOA CHU KANG CTRL Singapore,1.3830561,103.743172
6345,460 CHOA CHU KANG AVE 4 Singapore,1.3778993,103.7349354
6346,447 CHOA CHU KANG AVE 4 Singapore,1.3806151,103.7374923
6347,485C CHOA CHU KANG AVE 5 Singapore,1.3747237,103.7389179
6348,676A CHOA CHU KANG CRES Singapore,1.4021031,103.7465211
6349,789 CHOA CHU KANG NTH 6 Singapore,1.3958547,103.7488746
6350,674A CHOA CHU KANG CRES Singapore,1.401663,103.7465211
6351,554 CHOA CHU KANG NTH 6 Singapore,1.3957747,103.7438509
6352,561 CHOA CHU KANG NTH 6 Singapore,1.3958785,103.7448918
6353,442 CLEMENTI AVE 3 Singapore,1.3140024,103.7644447
6354,456 CLEMENTI AVE 3 Singapore,1.3119389,103.7669796
6355,441B CLEMENTI AVE 3 Singapore,1.314864,103.764058
6356,92A PIPIT RD Singapore,1.3232572,103.8876207
6357,120 GEYLANG EAST CTRL Singapore,1.3181886,103.8847664
6358,30 CASSIA CRES Singapore,1.309528,103.883362
6359,132 GEYLANG EAST AVE 1 Singapore,1.3162803,103.8858538
6360,108 HOUGANG AVE 1 Singapore,1.3528142,103.889886
6361,314 HOUGANG AVE 5 Singapore,1.364743,103.8943035
6362,352 HOUGANG AVE 7 Singapore,1.372094,103.8991288
6363,531 HOUGANG AVE 6 Singapore,1.3758094,103.8902484
6364,516 HOUGANG AVE 10 Singapore,1.3721517,103.8892257
6365,922 HOUGANG ST 91 Singapore,1.3763631,103.883362
6366,964 HOUGANG AVE 9 Singapore,1.377266,103.877438
6367,464 UPP SERANGOON RD Singapore,1.3721834,103.8964103
6368,230 HOUGANG AVE 1 Singapore,1.3589742,103.8883456
6369,34 TEBAN GDNS RD Singapore,1.319894,103.7417917
6370,315 JURONG EAST ST 32 Singapore,1.3463252,103.7330347
6371,329 JURONG EAST AVE 1 Singapore,1.3501711,103.7298896
6372,237 JURONG EAST ST 21 Singapore,1.3407116,103.7411807
6373,24 TEBAN GDNS RD Singapore,1.3220275,103.7413632
6374,62 TEBAN GDNS RD Singapore,1.3216123,103.7389179
6375,275 TOH GUAN RD Singapore,1.3409109,103.7479468
6376,209 JURONG EAST ST 21 Singapore,1.3378068,103.7400267
6377,990A JURONG WEST ST 93 Singapore,1.3353342,103.6951172
6378,494 JURONG WEST ST 41 Singapore,1.3496681,103.7249798
6379,213 BOON LAY PL Singapore,1.3495181,103.712853
6380,432 JURONG WEST ST 42 Singapore,1.3525323,103.7238032
6381,447 JURONG WEST ST 42 Singapore,1.352581,103.7201438
6382,724 JURONG WEST ST 72 Singapore,1.3453283,103.6983729
6383,732 JURONG WEST ST 73 Singapore,1.3459495,103.6995283
6384,721 JURONG WEST AVE 5 Singapore,1.3441108,103.6975603
6385,978 JURONG WEST ST 93 Singapore,1.3405589,103.6941446
6386,856 JURONG WEST ST 81 Singapore,1.3472329,103.6967073
6387,420 JURONG WEST ST 42 Singapore,1.3506081,103.7271518
6388,357 YUNG AN RD Singapore,1.336689,103.721047
6389,442 JURONG WEST AVE 1 Singapore,1.351531,103.7195497
6390,703 JURONG WEST ST 71 Singapore,1.3418311,103.6958637
6391,266 BOON LAY DR Singapore,1.3463318,103.7063375
6392,850 JURONG WEST ST 81 Singapore,1.3463598,103.6918373
6393,348 KANG CHING RD Singapore,1.3399467,103.7200696
6394,559 JURONG WEST ST 42 Singapore,1.3545404,103.7186447
6395,988C JURONG WEST ST 93 Singapore,1.3358952,103.6958416
6396,630 JURONG WEST ST 65 Singapore,1.3427039,103.7001843
6397,761 JURONG WEST ST 74 Singapore,1.3491733,103.6995283
6398,606 JURONG WEST ST 65 Singapore,1.3380207,103.6992795
6399,160 YUNG PING RD Singapore,1.3293253,103.7215407
6400,33 JLN BAHAGIA Singapore,1.3266618,103.8584242
6401,34 JLN BAHAGIA Singapore,1.3270314,103.8577901
6402,95 GEYLANG BAHRU Singapore,1.3230187,103.871033
6403,83 WHAMPOA DR Singapore,1.3236508,103.857088
6404,38C BENDEMEER RD Singapore,1.320821,103.866744
6405,112 WHAMPOA RD Singapore,1.3261952,103.8568389
6406,48 BENDEMEER RD Singapore,1.3232189,103.8663128
6407,28 MARINE CRES Singapore,1.3033982,103.9134021
6408,234 PASIR RIS DR 4 Singapore,1.3734054,103.9619424
6409,481 PASIR RIS DR 4 Singapore,1.3741016,103.9587919
6410,225 PASIR RIS ST 21 Singapore,1.3712133,103.9611264
6411,754 PASIR RIS ST 71 Singapore,1.3774713,103.934135
6412,485 PASIR RIS DR 4 Singapore,1.3743849,103.9608584
6413,555 PASIR RIS ST 51 Singapore,1.3681007,103.9519474
6414,156 PASIR RIS ST 13 Singapore,1.3640079,103.9630076
6415,224 PASIR RIS ST 21 Singapore,1.3709209,103.9610358
6416,466 PASIR RIS ST 41 Singapore,1.3734628,103.958452
6417,535 PASIR RIS DR 1 Singapore,1.37062,103.9500663
6418,508 PASIR RIS ST 52 Singapore,1.3763123,103.944242
6419,780 PASIR RIS ST 71 Singapore,1.3736921,103.9376764
6420,711 PASIR RIS ST 72 Singapore,1.3818437,103.937942
6421,546 PASIR RIS ST 51 Singapore,1.3689201,103.9526953
6422,581 PASIR RIS ST 53 Singapore,1.3749804,103.9465083
6423,637D PUNGGOL DR Singapore,1.3991121,103.9154509
6424,601D PUNGGOL CTRL Singapore,1.402984,103.907767
6425,161A PUNGGOL CTRL Singapore,1.3958974,103.9149316
6426,195E PUNGGOL RD Singapore,1.401794,103.907165
6427,604B PUNGGOL RD Singapore,1.403912,103.90723
6428,601A PUNGGOL CTRL Singapore,1.4024673,103.9071518
6429,603A PUNGGOL RD Singapore,1.4036223,103.9082399
6430,306A PUNGGOL PL Singapore,1.4059487,103.9055193
6431,172C EDGEDALE PLAINS Singapore,1.3954612,103.9123599
6432,648 PUNGGOL CTRL Singapore,1.397643,103.9151694
6433,185 EDGEFIELD PLAINS Singapore,1.397788,103.9100179
6434,91 C'WEALTH DR Singapore,1.3059922,103.8000472
6435,167 STIRLING RD Singapore,1.2900121,103.8026535
6436,44 STIRLING RD Singapore,1.2977674,103.8025759
6437,22 QUEEN'S CL Singapore,1.293686,103.7995747
6438,14 DOVER CL EAST Singapore,1.3056151,103.7855397
6439,406 SEMBAWANG DR Singapore,1.4529679,103.8171431
6440,350A CANBERRA RD Singapore,1.4504682,103.8206525
6441,227C COMPASSVALE DR Singapore,1.386776,103.901124
6442,443A FERNVALE RD Singapore,1.39117,103.874321
6443,290C COMPASSVALE CRES Singapore,1.39672,103.897454
6444,132 RIVERVALE ST Singapore,1.390072,103.903512
6445,146 RIVERVALE DR Singapore,1.3907963,103.905983
6446,255 COMPASSVALE RD Singapore,1.3944658,103.8993049
6447,405C FERNVALE LANE Singapore,1.3893007,103.873418
6448,117B RIVERVALE DR Singapore,1.3836845,103.9027084
6449,203D COMPASSVALE RD Singapore,1.387009,103.895541
6450,320C ANCHORVALE DR Singapore,1.3911172,103.8913358
6451,110 SERANGOON NTH AVE 1 Singapore,1.3695331,103.8714884
6452,214 SERANGOON AVE 4 Singapore,1.3570834,103.8735766
6453,237 SERANGOON AVE 3 Singapore,1.3536633,103.869862
6454,522 SERANGOON NTH AVE 4 Singapore,1.3725897,103.8735002
6455,235 SERANGOON AVE 3 Singapore,1.3552016,103.8697714
6456,148 SERANGOON NTH AVE 1 Singapore,1.368584,103.8733048
6457,228 TAMPINES ST 23 Singapore,1.3555834,103.9545991
6458,151 SIMEI ST 1 Singapore,1.3457587,103.9574094
6459,357 TAMPINES ST 33 Singapore,1.3540783,103.9615797
6460,488B TAMPINES ST 45 Singapore,1.3605461,103.9572281
6461,899A TAMPINES ST 81 Singapore,1.3462542,103.9352001
6462,131 SIMEI ST 1 Singapore,1.345497,103.953968
6463,222 SIMEI ST 4 Singapore,1.3415715,103.9569788
6464,450G TAMPINES ST 42 Singapore,1.3582024,103.9530729
6465,855 TAMPINES ST 83 Singapore,1.3534994,103.935472
6466,345 TAMPINES ST 33 Singapore,1.3518413,103.9623503
6467,491E TAMPINES ST 45 Singapore,1.362443,103.9552563
6468,498M TAMPINES ST 45 Singapore,1.36169,103.957859
6469,708 TAMPINES ST 71 Singapore,1.3580123,103.936809
6470,165 TAMPINES ST 12 Singapore,1.3492644,103.9461683
6471,230E TAMPINES ST 24 Singapore,1.3561166,103.9510635
6472,895A TAMPINES ST 81 Singapore,1.3476608,103.9324808
6473,330 TAMPINES ST 32 Singapore,1.3535055,103.9594039
6474,941 TAMPINES AVE 5 Singapore,1.3494431,103.9406388
6475,892A TAMPINES AVE 8 Singapore,1.3488673,103.9295576
6476,116 LOR 2 TOA PAYOH Singapore,1.3404772,103.8457645
6477,213 LOR 8 TOA PAYOH Singapore,1.3410137,103.8542797
6478,13 JOO SENG RD Singapore,1.3355427,103.879518
6479,208 TOA PAYOH NTH Singapore,1.341957,103.845176
6480,82 LOR 4 TOA PAYOH Singapore,1.3356304,103.8483915
6481,153 LOR 2 TOA PAYOH Singapore,1.3335964,103.8456739
6482,146 LOR 2 TOA PAYOH Singapore,1.3346529,103.8465345
6483,121 LOR 2 TOA PAYOH Singapore,1.3391936,103.8461722
6484,142 LOR 2 TOA PAYOH Singapore,1.3357229,103.8450399
6485,212 MARSILING CRES Singapore,1.446108,103.7728813
6486,140 MARSILING RD Singapore,1.4376546,103.7767573
6487,537 WOODLANDS DR 16 Singapore,1.4299237,103.7926928
6488,755 WOODLANDS AVE 4 Singapore,1.4453348,103.7931456
6489,739 WOODLANDS CIRCLE Singapore,1.4440644,103.7967676
6490,846 WOODLANDS AVE 4 Singapore,1.4435158,103.7934851
6491,683B WOODLANDS DR 62 Singapore,1.440945,103.8026535
6492,368 WOODLANDS AVE 1 Singapore,1.4331895,103.7867168
6493,661 WOODLANDS RING RD Singapore,1.4354641,103.7987597
6494,690A WOODLANDS DR 75 Singapore,1.4436256,103.8083586
6495,169 WOODLANDS ST 11 Singapore,1.4333256,103.7764856
6496,111 WOODLANDS ST 13 Singapore,1.4379153,103.7820991
6497,835 WOODLANDS ST 83 Singapore,1.4405021,103.7911535
6498,744 YISHUN ST 72 Singapore,1.4293763,103.8340797
6499,203 YISHUN ST 21 Singapore,1.4307836,103.8363356
6500,124 YISHUN ST 11 Singapore,1.4346195,103.8309213
6501,393 YISHUN AVE 6 Singapore,1.4285536,103.8485727
6502,830 YISHUN ST 81 Singapore,1.4141182,103.8339891
6503,358 YISHUN RING RD Singapore,1.4268818,103.8460363
6504,643 YISHUN ST 61 Singapore,1.421368,103.837318
6505,422 ANG MO KIO AVE 3 Singapore,1.3678288,103.8515652
6506,637 ANG MO KIO AVE 6 Singapore,1.3803431,103.842413
6507,304 ANG MO KIO AVE 1 Singapore,1.3663881,103.8450172
6508,436 ANG MO KIO AVE 10 Singapore,1.3673797,103.8539173
6509,173 ANG MO KIO AVE 4 Singapore,1.3753976,103.8360724
6510,402 ANG MO KIO AVE 10 Singapore,1.3615485,103.8552309
6511,551 ANG MO KIO AVE 10 Singapore,1.3739454,103.858628
6512,311 ANG MO KIO AVE 3 Singapore,1.3666221,103.8488218
6513,416 BEDOK NTH AVE 2 Singapore,1.3284617,103.9306227
6514,402 BEDOK NTH AVE 3 Singapore,1.3305299,103.9335685
6515,88 BEDOK NTH ST 4 Singapore,1.3327641,103.9394604
6516,617 BEDOK RESERVOIR RD Singapore,1.3331891,103.9165289
6517,102 BEDOK RESERVOIR RD Singapore,1.3285295,103.9092559
6518,121 BEDOK RESERVOIR RD Singapore,1.3313246,103.909913
6519,79 BEDOK NTH RD Singapore,1.327708,103.94082
6520,624 BEDOK RESERVOIR RD Singapore,1.3342146,103.9163476
6521,110 BEDOK RESERVOIR RD Singapore,1.3301512,103.9103661
6522,112 BEDOK RESERVOIR RD Singapore,1.3297122,103.9103661
6523,771 BEDOK RESERVOIR VIEW Singapore,1.3360242,103.9387805
6524,764 BEDOK RESERVOIR VIEW Singapore,1.3359341,103.9353813
6525,53 NEW UPP CHANGI RD Singapore,1.3243334,103.9424517
6526,137 BEDOK NTH AVE 3 Singapore,1.3288356,103.9355626
6527,621 BEDOK RESERVOIR RD Singapore,1.3345774,103.9168914
6528,9 BEDOK STH AVE 2 Singapore,1.3231216,103.9369223
6529,137 BEDOK RESERVOIR RD Singapore,1.3337227,103.912813
6530,719 BEDOK RESERVOIR RD Singapore,1.3365071,103.9248671
6531,642 BEDOK RESERVOIR RD Singapore,1.3314407,103.9056309
6532,661 JLN DAMAI Singapore,1.3347018,103.9080098
6533,149 BISHAN ST 11 Singapore,1.3441529,103.8558197
6534,259 BISHAN ST 22 Singapore,1.3599765,103.8422318
6535,255 BISHAN ST 22 Singapore,1.3616581,103.8427753
6536,135 BISHAN ST 12 Singapore,1.3445821,103.851245
6537,181 BISHAN ST 13 Singapore,1.3489285,103.8530114
6538,292 BISHAN ST 22 Singapore,1.3560008,103.8457645
6539,242 BISHAN ST 22 Singapore,1.3612058,103.8449493
6540,253 BISHAN ST 22 Singapore,1.3622419,103.8431376
6541,229 BISHAN ST 23 Singapore,1.35761,103.8461269
6542,303 SHUNFU RD Singapore,1.3498929,103.8382463
6543,154 BT BATOK ST 11 Singapore,1.3476734,103.7439827
6544,323 BT BATOK ST 33 Singapore,1.3611837,103.748241
6545,184 BT BATOK WEST AVE 8 Singapore,1.3463366,103.7438056
6546,201 BT BATOK ST 21 Singapore,1.3457266,103.7479694
6547,366 BT BATOK ST 31 Singapore,1.3605216,103.7486935
6548,512 BT BATOK ST 52 Singapore,1.3541225,103.752948
6549,2 JLN BT HO SWEE Singapore,1.2873461,103.831838
6550,137 JLN BT MERAH Singapore,1.2781787,103.827015
6551,38 TELOK BLANGAH RISE Singapore,1.2725021,103.8223959
6552,26 TIONG BAHRU RD Singapore,1.28577,103.8308216
6553,20 TIONG BAHRU RD Singapore,1.28583,103.8321092
6554,127A KIM TIAN RD Singapore,1.2811737,103.8297915
6555,68 TELOK BLANGAH HTS Singapore,1.2753478,103.8099886
6556,49 HOY FATT RD Singapore,1.2875487,103.8117093
6557,73 TELOK BLANGAH HTS Singapore,1.2757541,103.8092189
6558,229 PENDING RD Singapore,1.3753386,103.7715062
6559,469 SEGAR RD Singapore,1.3879371,103.7732263
6560,481 SEGAR RD Singapore,1.3894105,103.7720494
6561,531 JELAPANG RD Singapore,1.3856848,103.7640544
